Date,Open,High,Low,Close,Volume,Market Cap,Time Open,Time High,Time Low,Time Close
13-08-2021,44439.69278522,47831.97604291,44282.41741653,47793.32117908,31744259538.78,897802604441.08,2021-08-13T00:00:00.000Z,2021-08-13T23:58:03.000Z,2021-08-13T00:19:03.000Z,2021-08-13T23:59:59.999Z
12-08-2021,45576.88033369,46228.91094271,43861.44704055,44428.28846681,33723620826.37,834546790666.29,2021-08-12T00:00:00.000Z,2021-08-12T03:32:03.000Z,2021-08-12T16:32:03.000Z,2021-08-12T23:59:59.999Z
11-08-2021,45599.70402605,46735.63156351,45351.71114676,45593.63593071,34319709072.92,856398622621.77,2021-08-11T00:00:00.000Z,2021-08-11T15:31:03.000Z,2021-08-11T02:48:03.000Z,2021-08-11T23:59:59.999Z
10-08-2021,46280.84767425,46637.98783478,44705.55657645,45585.03077231,33546019517.4,856195142352.03,2021-08-10T00:00:00.000Z,2021-08-10T00:08:03.000Z,2021-08-10T16:34:03.000Z,2021-08-10T23:59:59.999Z
09-08-2021,43791.92742356,46456.83291829,42848.68794765,46365.40065035,38734079049.1,870805373889.23,2021-08-09T00:00:00.000Z,2021-08-09T18:49:03.000Z,2021-08-09T01:15:03.000Z,2021-08-09T23:59:59.999Z
08-08-2021,44574.43858612,45282.35328436,43331.9098211,43798.11767796,36302664749.76,822545074286.19,2021-08-08T00:00:00.000Z,2021-08-08T06:43:03.000Z,2021-08-08T19:18:03.000Z,2021-08-08T23:59:59.999Z
07-08-2021,42832.79664244,44689.86095933,42618.56614164,44555.8006644,40030862141.25,836730623771.7,2021-08-07T00:00:00.000Z,2021-08-07T23:57:03.000Z,2021-08-07T16:21:03.000Z,2021-08-07T23:59:59.999Z
06-08-2021,40865.86692448,43271.65861284,39932.17941979,42816.49896809,38226483045.67,804022903682.01,2021-08-06T00:00:00.000Z,2021-08-06T17:46:03.000Z,2021-08-06T04:27:03.000Z,2021-08-06T23:59:59.999Z
05-08-2021,39744.51415501,41341.93499214,37458.00399335,40869.55432742,35185031016.54,767423192906.2,2021-08-05T00:00:00.000Z,2021-08-05T19:13:03.000Z,2021-08-05T12:47:03.000Z,2021-08-05T23:59:59.999Z
04-08-2021,38213.33196989,39952.29786644,37589.16562212,39747.50501675,25372562723.91,746313542791.34,2021-08-04T00:00:00.000Z,2021-08-04T22:27:05.000Z,2021-08-04T08:51:09.000Z,2021-08-04T23:59:59.999Z
03-08-2021,39178.40356586,39750.03090553,37782.05245092,38152.9820898,26189830449.73,716341544144.93,2021-08-03T00:00:00.000Z,2021-08-03T00:46:23.000Z,2021-08-03T18:09:36.000Z,2021-08-03T23:59:59.999Z
02-08-2021,39907.2628498,40419.18086385,38746.34716686,39201.945189,25595265436.38,735995665488.55,2021-08-02T00:00:00.000Z,2021-08-02T07:09:33.000Z,2021-08-02T20:50:06.000Z,2021-08-02T23:59:59.999Z
01-08-2021,41460.84408133,42541.67948122,39540.94008121,39974.89602594,26688438115.4,750472428208.37,2021-08-01T00:00:00.000Z,2021-08-01T03:58:23.000Z,2021-08-01T23:29:06.000Z,2021-08-01T23:59:59.999Z
31-07-2021,42196.30388672,42231.44828319,41110.83251138,41626.19567624,25802845343.24,781431379811.19,2021-07-31T00:00:00.000Z,2021-07-31T00:00:36.000Z,2021-07-31T17:37:23.000Z,2021-07-31T23:59:59.999Z
30-07-2021,40027.4833199,42235.54770874,38397.3545099,42235.54770874,33072782960.21,792829863258.04,2021-07-30T00:00:00.000Z,2021-07-30T23:59:06.000Z,2021-07-30T09:29:09.000Z,2021-07-30T23:59:59.999Z
29-07-2021,39995.45199088,40593.07226017,39352.05976929,40008.42084653,27167146026.5,750980784072.42,2021-07-29T00:00:00.000Z,2021-07-29T09:48:03.000Z,2021-07-29T01:25:03.000Z,2021-07-29T23:59:59.999Z
28-07-2021,39503.18569435,40816.06972357,38862.43592287,39995.90646862,38702404695.37,750706646106.7,2021-07-28T00:00:00.000Z,2021-07-28T11:36:03.000Z,2021-07-28T18:01:03.000Z,2021-07-28T23:59:59.999Z
27-07-2021,37276.03602972,39406.9409837,36441.72630845,39406.9409837,35097370560.07,739612127373.17,2021-07-27T00:00:00.000Z,2021-07-27T23:59:03.000Z,2021-07-27T03:05:03.000Z,2021-07-27T23:59:59.999Z
26-07-2021,35384.02988451,40499.6772793,35287.3117098,37337.5333134,51022126212.27,700734471386.38,2021-07-26T00:00:00.000Z,2021-07-26T19:26:03.000Z,2021-07-26T00:04:18.000Z,2021-07-26T23:59:59.999Z
25-07-2021,34290.29138518,35364.92558378,33881.83744908,35350.18697353,20856685287.16,663401935102.73,2021-07-25T00:00:00.000Z,2021-07-25T23:57:11.000Z,2021-07-25T14:28:16.000Z,2021-07-25T23:59:59.999Z
24-07-2021,33593.72941224,34490.39124375,33424.85900496,34292.44590612,21664706865.41,643518528650.53,2021-07-24T00:00:00.000Z,2021-07-24T17:09:05.000Z,2021-07-24T00:12:13.000Z,2021-07-24T23:59:59.999Z
23-07-2021,32305.95885214,33581.55060854,32057.89353952,33581.55060854,22552046192.46,630147722704.14,2021-07-23T00:00:00.000Z,2021-07-23T23:59:07.000Z,2021-07-23T17:15:17.000Z,2021-07-23T23:59:59.999Z
22-07-2021,32138.87280774,32576.40000828,31745.29924353,32313.10632477,19555230517.6,606316858335.4,2021-07-22T00:00:00.000Z,2021-07-22T16:03:16.000Z,2021-07-22T11:14:16.000Z,2021-07-22T23:59:59.999Z
21-07-2021,29796.28568986,32752.32636341,29526.18371065,32110.69326387,28203024558.74,602489309201.6,2021-07-21T00:00:00.000Z,2021-07-21T18:14:05.000Z,2021-07-21T01:17:18.000Z,2021-07-21T23:59:59.999Z
20-07-2021,30838.28525375,31006.18663047,29360.95583827,29807.34767271,23148267244.64,559244324356.11,2021-07-20T00:00:00.000Z,2021-07-20T00:18:03.000Z,2021-07-20T14:18:13.000Z,2021-07-20T23:59:59.999Z
19-07-2021,31800.01263521,31885.85993224,30563.73534679,30817.83165619,20434789544.65,578178147283.49,2021-07-19T00:00:00.000Z,2021-07-19T05:49:03.000Z,2021-07-19T14:07:03.000Z,2021-07-19T23:59:59.999Z
18-07-2021,31533.8847205,32398.99518648,31215.4923102,31796.81013825,18787986666.5,596513309276.78,2021-07-18T00:00:00.000Z,2021-07-18T01:34:03.000Z,2021-07-18T14:42:03.000Z,2021-07-18T23:59:59.999Z
17-07-2021,31397.30860013,31935.94439173,31223.99087263,31533.06753327,18895018941.74,591536476391.97,2021-07-17T00:00:00.000Z,2021-07-17T08:46:03.000Z,2021-07-17T04:07:03.000Z,2021-07-17T23:59:59.999Z
16-07-2021,31841.55132445,32218.40661205,31100.67337243,31421.53845398,23699476918.2,589415807378.21,2021-07-16T00:00:00.000Z,2021-07-16T16:35:03.000Z,2021-07-16T11:45:03.000Z,2021-07-16T23:59:59.999Z
15-07-2021,32827.87454891,33159.64094791,31175.70974736,31780.73137404,21300524236.7,596124462728.63,2021-07-15T00:00:00.000Z,2021-07-15T01:03:03.000Z,2021-07-15T17:54:03.000Z,2021-07-15T23:59:59.999Z
14-07-2021,32723.84605182,33061.39895615,31639.1241064,32822.34873678,21376531209.58,615635042691.74,2021-07-14T00:00:00.000Z,2021-07-14T18:40:03.000Z,2021-07-14T09:01:03.000Z,2021-07-14T23:59:59.999Z
13-07-2021,33125.46869395,33327.10141663,32261.42048386,32702.02592354,19120856668.82,613343664759.66,2021-07-13T00:00:00.000Z,2021-07-13T10:01:03.000Z,2021-07-13T20:03:03.000Z,2021-07-13T23:59:59.999Z
12-07-2021,34254.01659458,34592.15560419,32697.3086512,33155.84813085,24321499537.02,621827984939.73,2021-07-12T00:00:00.000Z,2021-07-12T04:23:03.000Z,2021-07-12T20:07:03.000Z,2021-07-12T23:59:59.999Z
11-07-2021,33509.0772617,34584.70454995,33346.73772241,34240.18701074,20108729370.08,642138104626.48,2021-07-11T00:00:00.000Z,2021-07-11T22:02:03.000Z,2021-07-11T04:32:03.000Z,2021-07-11T23:59:59.999Z
10-07-2021,33811.24302026,34209.07019715,33116.01310594,33520.51995283,22971873467.75,628615338753.45,2021-07-10T00:00:00.000Z,2021-07-10T00:44:03.000Z,2021-07-10T20:17:03.000Z,2021-07-10T23:59:59.999Z
09-07-2021,32861.67129399,34042.29177067,32318.8803578,33798.01020742,27436021028.14,633784072786.63,2021-07-09T00:00:00.000Z,2021-07-09T22:43:03.000Z,2021-07-09T01:13:03.000Z,2021-07-09T23:59:59.999Z
08-07-2021,33889.6063474,33907.90804895,32133.18272686,32877.37262842,29910396945.88,616492852697.27,2021-07-08T00:00:00.000Z,2021-07-08T00:02:03.000Z,2021-07-08T11:05:03.000Z,2021-07-08T23:59:59.999Z
07-07-2021,34225.68033425,34997.66476097,33839.28915746,33855.32688833,24796027476.65,634802817185.2,2021-07-07T00:00:00.000Z,2021-07-07T12:41:03.000Z,2021-07-07T23:58:03.000Z,2021-07-07T23:59:59.999Z
06-07-2021,33723.50965515,35038.53636342,33599.91616924,34235.19345116,26501259869.76,641899161593.76,2021-07-06T00:00:00.000Z,2021-07-06T08:59:03.000Z,2021-07-06T17:16:03.000Z,2021-07-06T23:59:59.999Z
05-07-2021,35284.34443007,35284.34443007,33213.66103397,33746.00245614,26721554282.07,632696207199.7,2021-07-05T00:00:00.000Z,2021-07-05T00:00:03.000Z,2021-07-05T17:44:03.000Z,2021-07-05T23:59:59.999Z
04-07-2021,34665.56486608,35937.56714724,34396.47745754,35287.77976616,24924307911.11,661574836314.86,2021-07-04T00:00:00.000Z,2021-07-04T21:57:03.000Z,2021-07-04T01:25:03.000Z,2021-07-04T23:59:59.999Z
03-07-2021,33854.42136155,34909.25989883,33402.69653615,34668.54840182,24383958643.26,649939701346.23,2021-07-03T00:00:00.000Z,2021-07-03T17:45:03.000Z,2021-07-03T03:47:03.000Z,2021-07-03T23:59:59.999Z
02-07-2021,33549.6001774,33939.58869924,32770.68078046,33897.04858963,38728974942.25,635450784106.09,2021-07-02T00:00:00.000Z,2021-07-02T00:13:03.000Z,2021-07-02T06:18:03.000Z,2021-07-02T23:59:59.999Z
01-07-2021,35035.98271227,35035.98271227,32883.78122635,33572.11765253,37838957079.15,629339325297.74,2021-07-01T00:00:00.000Z,2021-07-01T00:00:04.000Z,2021-07-01T19:37:03.000Z,2021-07-01T23:59:59.999Z
30-06-2021,35908.38805414,36074.75975718,34086.15187806,35040.83724889,34059036099.04,656852513237.54,2021-06-30T00:00:00.000Z,2021-06-30T00:34:03.000Z,2021-06-30T16:06:03.000Z,2021-06-30T23:59:59.999Z
29-06-2021,34475.55969665,36542.11101765,34252.48489199,35867.77773549,37901460044.3,672333423401.87,2021-06-29T00:00:00.000Z,2021-06-29T17:34:03.000Z,2021-06-29T03:04:03.000Z,2021-06-29T23:59:59.999Z
28-06-2021,34679.12222205,35219.89179129,33902.0758922,34434.33531428,33892523752.03,645442759493.21,2021-06-28T00:00:00.000Z,2021-06-28T07:48:03.000Z,2021-06-28T12:02:03.000Z,2021-06-28T23:59:59.999Z
27-06-2021,32287.52321108,34656.12735553,32071.75714808,34649.64458753,35511640893.97,649461677014.12,2021-06-27T00:00:00.000Z,2021-06-27T23:56:03.000Z,2021-06-27T00:07:03.000Z,2021-06-27T23:59:59.999Z
26-06-2021,31594.66357132,32637.58719331,30184.50179358,32186.27767093,38585385521.38,603276028308.72,2021-06-26T00:00:00.000Z,2021-06-26T05:05:03.000Z,2021-06-26T08:19:03.000Z,2021-06-26T23:59:59.999Z
25-06-2021,34659.10449948,35487.2480035,31350.88385819,31637.78005541,40230904226,592978211189.03,2021-06-25T00:00:00.000Z,2021-06-25T02:16:03.000Z,2021-06-25T22:53:03.000Z,2021-06-25T23:59:59.999Z
24-06-2021,33682.80040376,35228.85261084,32385.21469567,34662.43589358,33123368116.18,649643997441.37,2021-06-24T00:00:00.000Z,2021-06-24T18:01:03.000Z,2021-06-24T02:34:03.000Z,2021-06-24T23:59:59.999Z
23-06-2021,32515.71430319,34753.40850285,31772.63235532,33723.0289781,46317108924.69,632011278436.38,2021-06-23T00:00:00.000Z,2021-06-23T13:16:03.000Z,2021-06-23T00:19:03.000Z,2021-06-23T23:59:59.999Z
22-06-2021,31622.37708528,33292.45476399,28893.62165844,32505.6598245,58964353058.3,609180639389.88,2021-06-22T00:00:00.000Z,2021-06-22T18:45:03.000Z,2021-06-22T13:56:03.000Z,2021-06-22T23:59:59.999Z
21-06-2021,35641.14606474,35721.63963385,31295.93552923,31676.69373254,52809038593.79,593627575886.55,2021-06-21T00:00:00.000Z,2021-06-21T00:03:03.000Z,2021-06-21T23:00:03.000Z,2021-06-21T23:59:59.999Z
20-06-2021,35563.13941499,36059.48351685,33432.07604413,35698.29644336,36664034054.41,668968868769.75,2021-06-20T00:00:00.000Z,2021-06-20T20:31:03.000Z,2021-06-20T12:24:03.000Z,2021-06-20T23:59:59.999Z
19-06-2021,35854.52922288,36457.79628009,34933.06225074,35615.86927002,31207279718.5,667400859260.87,2021-06-19T00:00:00.000Z,2021-06-19T12:16:03.000Z,2021-06-19T03:49:03.000Z,2021-06-19T23:59:59.999Z
18-06-2021,38099.47705463,38187.26016042,35255.85491821,35787.24478177,36200887274.95,670589444850.86,2021-06-18T00:00:00.000Z,2021-06-18T00:18:03.000Z,2021-06-18T18:58:03.000Z,2021-06-18T23:59:59.999Z
17-06-2021,38341.42380252,39513.67016412,37439.67410798,38053.50417253,37096670046.76,713025631757.51,2021-06-17T00:00:00.000Z,2021-06-17T09:58:03.000Z,2021-06-17T20:07:03.000Z,2021-06-17T23:59:59.999Z
16-06-2021,40168.69037027,40516.77682766,38176.03417592,38347.06322666,39211635099.63,718494773611.53,2021-06-16T00:00:00.000Z,2021-06-16T06:47:03.000Z,2021-06-16T23:27:03.000Z,2021-06-16T23:59:59.999Z
15-06-2021,40427.16992116,41295.26857449,39609.4691963,40406.26898673,46420149185.33,757029874724.96,2021-06-15T00:00:00.000Z,2021-06-15T18:15:03.000Z,2021-06-15T09:10:03.000Z,2021-06-15T23:59:59.999Z
14-06-2021,39016.9701778,40978.36447697,38757.28412199,40218.47785943,43148914673.17,753471062533.64,2021-06-14T00:00:00.000Z,2021-06-14T14:31:05.000Z,2021-06-14T03:45:03.000Z,2021-06-14T23:59:59.999Z
13-06-2021,35555.79014042,39322.78021188,34864.10993969,39097.86089667,40669112837.87,732465659891.78,2021-06-13T00:00:00.000Z,2021-06-13T20:59:03.000Z,2021-06-13T04:04:03.000Z,2021-06-13T23:59:59.999Z
12-06-2021,37340.14284419,37408.92559512,34728.19010076,35552.51714847,37924228550.01,666018173753.46,2021-06-12T00:00:00.000Z,2021-06-12T00:08:03.000Z,2021-06-12T10:25:03.000Z,2021-06-12T23:59:59.999Z
11-06-2021,36697.03129279,37608.69429327,36044.44991066,37334.39952553,38699736985.32,699368729838.32,2021-06-11T00:00:00.000Z,2021-06-11T10:45:03.000Z,2021-06-11T02:18:03.000Z,2021-06-11T23:59:59.999Z
10-06-2021,37389.51565087,38334.32544308,35847.5936407,36702.59937466,43576032853.66,687509421226.28,2021-06-10T00:00:00.000Z,2021-06-10T10:09:03.000Z,2021-06-10T20:34:03.000Z,2021-06-10T23:59:59.999Z
09-06-2021,33416.97785088,37537.37115028,32475.86603066,37345.12148619,53972919007.62,699516138697.97,2021-06-09T00:00:00.000Z,2021-06-09T23:41:03.000Z,2021-06-09T02:19:03.000Z,2021-06-09T23:59:59.999Z
08-06-2021,33589.52085635,34017.38797859,31114.44247046,33472.63174808,49902050441.89,626954944878.53,2021-06-08T00:00:00.000Z,2021-06-08T00:17:03.000Z,2021-06-08T15:25:03.000Z,2021-06-08T23:59:59.999Z
07-06-2021,35835.26550975,36790.57215572,33480.64124099,33560.70783776,33683936663.24,628572961758.53,2021-06-07T00:00:00.000Z,2021-06-07T01:49:03.000Z,2021-06-07T23:55:03.000Z,2021-06-07T23:59:59.999Z
06-06-2021,35538.60872998,36436.42096405,35304.58007817,35862.37772747,28913440584.92,671652557855.14,2021-06-06T00:00:00.000Z,2021-06-06T06:01:03.000Z,2021-06-06T22:35:03.000Z,2021-06-06T23:59:59.999Z
05-06-2021,36880.15597053,37917.71414924,34900.41223702,35551.95872588,35959473399.07,665804639832.8,2021-06-05T00:00:00.000Z,2021-06-05T07:21:03.000Z,2021-06-05T21:37:03.000Z,2021-06-05T23:59:59.999Z
04-06-2021,39242.48626197,39242.48626197,35717.72230304,36894.40532994,41831090186.61,690915072092.8,2021-06-04T00:00:00.000Z,2021-06-04T00:00:03.000Z,2021-06-04T12:11:03.000Z,2021-06-04T23:59:59.999Z
03-06-2021,37599.40994043,39478.95118167,37243.97372784,39208.76599489,35460750427.01,734224332239.42,2021-06-03T00:00:00.000Z,2021-06-03T10:21:03.000Z,2021-06-03T02:33:03.000Z,2021-06-03T23:59:59.999Z
02-06-2021,36699.92291982,38231.3391761,35966.30715642,37575.17957566,33070867189.76,703599671425.41,2021-06-02T00:00:00.000Z,2021-06-02T15:24:03.000Z,2021-06-02T01:12:16.000Z,2021-06-02T23:59:59.999Z
01-06-2021,37293.79237447,37896.73619262,35787.08596532,36684.92451667,34639423297.36,686891021224.93,2021-06-01T00:00:00.000Z,2021-06-01T00:58:03.000Z,2021-06-01T17:14:03.000Z,2021-06-01T23:59:59.999Z
31-05-2021,35658.59295707,37468.24899082,34241.94356094,37332.85368874,39009847639.28,698990486184.97,2021-05-31T00:00:00.000Z,2021-05-31T23:41:03.000Z,2021-05-31T04:23:03.000Z,2021-05-31T23:59:59.999Z
30-05-2021,34607.40597914,36400.66888165,33520.73795924,35678.12920411,31646080921.32,667976638398.15,2021-05-30T00:00:00.000Z,2021-05-30T12:01:03.000Z,2021-05-30T00:43:03.000Z,2021-05-30T23:59:59.999Z
29-05-2021,35684.1568817,37234.49847965,33693.92945797,34616.06800347,45231013334.6,648061013207.76,2021-05-29T00:00:00.000Z,2021-05-29T05:27:03.000Z,2021-05-29T18:15:03.000Z,2021-05-29T23:59:59.999Z
28-05-2021,38507.08307537,38856.96788502,34779.0394272,35697.60639024,55200191951.77,668283930066.56,2021-05-28T00:00:00.000Z,2021-05-28T00:20:03.000Z,2021-05-28T21:28:03.000Z,2021-05-28T23:59:59.999Z
27-05-2021,39316.88967818,40379.61767161,37247.90367644,38436.96853505,43210968720.58,719538129127.79,2021-05-27T00:00:00.000Z,2021-05-27T13:29:03.000Z,2021-05-27T03:19:03.000Z,2021-05-27T23:59:59.999Z
26-05-2021,38392.62365582,40782.07818311,37905.8348536,39294.19738214,51346735160.35,735556411166.13,2021-05-26T00:00:00.000Z,2021-05-26T08:03:03.000Z,2021-05-26T00:31:03.000Z,2021-05-26T23:59:59.999Z
25-05-2021,38795.7802497,39776.34979796,36581.42891576,38402.22385137,56211915803.14,718829377408.47,2021-05-25T00:00:00.000Z,2021-05-25T00:43:03.000Z,2021-05-25T12:01:03.000Z,2021-05-25T23:59:59.999Z
24-05-2021,34700.363568,39835.13982978,34551.08054976,38705.97863723,67359584098.36,724332072423.59,2021-05-24T00:00:00.000Z,2021-05-24T20:02:03.000Z,2021-05-24T04:43:03.000Z,2021-05-24T23:59:59.999Z
23-05-2021,37531.4484526,38289.21812026,31227.33943257,34770.58362292,78469274360.73,650686270744.28,2021-05-23T00:00:00.000Z,2021-05-23T00:51:03.000Z,2021-05-23T16:44:03.000Z,2021-05-23T23:59:59.999Z
22-05-2021,37371.02990629,38831.05443914,35383.68375136,37536.63111241,57377273240.44,702449253648.34,2021-05-22T00:00:00.000Z,2021-05-22T13:35:03.000Z,2021-05-22T05:31:03.000Z,2021-05-22T23:59:59.999Z
21-05-2021,40596.94832252,42172.17361572,33616.45388421,37304.69067136,82051616861.13,698108789816.73,2021-05-21T00:00:00.000Z,2021-05-21T00:44:03.000Z,2021-05-21T21:20:03.000Z,2021-05-21T23:59:59.999Z
20-05-2021,36753.66970802,42462.98498552,35050.61582451,40782.73826245,88281943358.63,763195929021.93,2021-05-20T00:00:00.000Z,2021-05-20T13:22:03.000Z,2021-05-20T00:54:03.000Z,2021-05-20T23:59:59.999Z
19-05-2021,42944.97544731,43546.1164845,30681.49691178,37002.4404659,126358098746.69,692452570146.78,2021-05-19T00:00:00.000Z,2021-05-19T00:14:03.000Z,2021-05-19T13:10:03.000Z,2021-05-19T23:59:59.999Z
18-05-2021,43488.05798819,45812.45840792,42367.83145309,42909.40092517,56187365083.94,802974346862.95,2021-05-18T00:00:00.000Z,2021-05-18T06:16:03.000Z,2021-05-18T23:10:03.000Z,2021-05-18T23:59:59.999Z
17-05-2021,46415.89925412,46623.55822816,42207.28810587,43537.51138918,74903638449.84,814701646509.05,2021-05-17T00:00:00.000Z,2021-05-17T00:02:03.000Z,2021-05-17T17:26:03.000Z,2021-05-17T23:59:59.999Z
16-05-2021,46716.63798759,49720.04462248,43963.35018635,46456.05847448,64047871555,869279076502.07,2021-05-16T00:00:00.000Z,2021-05-16T10:48:03.000Z,2021-05-16T20:52:03.000Z,2021-05-16T23:59:59.999Z
15-05-2021,49855.49465011,50639.66532796,46664.141871,46760.18656071,59161047474.43,874931019742.08,2021-05-15T00:00:00.000Z,2021-05-15T02:00:03.000Z,2021-05-15T23:53:03.000Z,2021-05-15T23:59:59.999Z
14-05-2021,49682.9818555,51438.11908462,48868.57828576,49880.53342038,55737497452.61,933276901264.97,2021-05-14T00:00:00.000Z,2021-05-14T15:28:03.000Z,2021-05-14T04:45:03.000Z,2021-05-14T23:59:59.999Z
13-05-2021,49735.43206467,51330.84358607,46980.01875184,49716.19160254,96721152925.69,930161010060.1,2021-05-13T00:00:00.000Z,2021-05-13T07:00:03.000Z,2021-05-13T00:04:03.000Z,2021-05-13T23:59:59.999Z
12-05-2021,56714.53316738,57939.36241484,49150.53387514,49150.53387514,75215403906.65,919527847949.71,2021-05-12T00:00:00.000Z,2021-05-12T04:15:03.000Z,2021-05-12T23:59:03.000Z,2021-05-12T23:59:59.999Z
11-05-2021,55847.24104211,56872.54492059,54608.65245902,56704.5730585,61308396325.32,1060790877191.62,2021-05-11T00:00:00.000Z,2021-05-11T20:59:03.000Z,2021-05-11T02:59:03.000Z,2021-05-11T23:59:59.999Z
10-05-2021,58250.87253094,59519.35442559,54071.45537889,55859.79754454,71776546298.3,1044927337817.5,2021-05-10T00:00:00.000Z,2021-05-10T04:07:03.000Z,2021-05-10T20:06:03.000Z,2021-05-10T23:59:59.999Z
09-05-2021,58877.3886984,59210.88178942,56482.00354511,58232.3161419,65906690347.3,1089244557675.56,2021-05-09T00:00:00.000Z,2021-05-09T01:48:03.000Z,2021-05-09T13:00:03.000Z,2021-05-09T23:59:59.999Z
08-05-2021,57352.7659529,59464.61249257,56975.21065264,58803.77580865,65382980633.81,1099863941004.24,2021-05-08T00:00:00.000Z,2021-05-08T20:30:03.000Z,2021-05-08T00:13:03.000Z,2021-05-08T23:59:59.999Z
07-05-2021,56413.95355125,58606.63396719,55321.84671038,57356.40187692,68434023376.24,1072727435210.46,2021-05-07T00:00:00.000Z,2021-05-07T17:07:03.000Z,2021-05-07T04:39:03.000Z,2021-05-07T23:59:59.999Z
06-05-2021,57441.30708417,58363.3146181,55382.50610418,56396.51416376,69523285105.78,1054714918674.96,2021-05-06T00:00:00.000Z,2021-05-06T10:24:03.000Z,2021-05-06T19:19:03.000Z,2021-05-06T23:59:59.999Z
05-05-2021,53252.16476125,57911.36359718,52969.05536281,57424.00594813,69241316746.83,1073873012866.68,2021-05-05T00:00:00.000Z,2021-05-05T16:04:03.000Z,2021-05-05T00:03:03.000Z,2021-05-05T23:59:59.999Z
04-05-2021,57214.17876121,57214.17876121,53191.42503284,53333.53775274,68564706967.26,997324142593.09,2021-05-04T00:00:00.000Z,2021-05-04T00:00:04.000Z,2021-05-04T23:56:03.000Z,2021-05-04T23:59:59.999Z
03-05-2021,56620.27262011,58973.30843091,56590.86914497,57200.29122289,51713139031.03,1069563935453.09,2021-05-03T00:00:00.000Z,2021-05-03T08:38:03.000Z,2021-05-03T00:05:03.000Z,2021-05-03T23:59:59.999Z
02-05-2021,57825.86281955,57902.59217082,56141.90651506,56631.07741255,38177405335.16,1058862005057.49,2021-05-02T00:00:00.000Z,2021-05-02T00:04:03.000Z,2021-05-02T09:34:03.000Z,2021-05-02T23:59:59.999Z
01-05-2021,57714.66485835,58448.33881062,57052.2741756,57828.05063222,42836427359.73,1081174515342.54,2021-05-01T00:00:00.000Z,2021-05-01T01:55:03.000Z,2021-05-01T15:29:03.000Z,2021-05-01T23:59:59.999Z
30-04-2021,53568.66358369,57900.71998842,53129.6008774,57750.17734563,52395931984.68,1079669884319.7,2021-04-30T00:00:00.000Z,2021-04-30T23:51:03.000Z,2021-04-30T00:19:03.000Z,2021-04-30T23:59:59.999Z
29-04-2021,54858.09149222,55115.84415438,52418.02844504,53555.10849133,46088929779.74,1001193634071.78,2021-04-29T00:00:00.000Z,2021-04-29T00:12:03.000Z,2021-04-29T20:09:03.000Z,2021-04-29T23:59:59.999Z
28-04-2021,55036.63741947,56227.20564809,53887.91781682,54824.70489507,48000572954.78,1024888208734.36,2021-04-28T00:00:00.000Z,2021-04-28T20:07:03.000Z,2021-04-28T06:38:03.000Z,2021-04-28T23:59:59.999Z
27-04-2021,54030.30371848,55416.96405761,53319.18665411,55033.11801332,49448222756.59,1028733359592.48,2021-04-27T00:00:00.000Z,2021-04-27T21:50:03.000Z,2021-04-27T04:19:03.000Z,2021-04-27T23:59:59.999Z
26-04-2021,49077.79236302,54288.00215537,48852.79684295,54021.75478737,58284039824.62,1009780042661.05,2021-04-26T00:00:00.000Z,2021-04-26T19:03:03.000Z,2021-04-26T00:05:03.000Z,2021-04-26T23:59:59.999Z
25-04-2021,50052.83164893,50506.01909839,47159.48584083,49004.25326318,46117114240.1,915955943256.31,2021-04-25T00:00:00.000Z,2021-04-25T15:20:03.000Z,2021-04-25T21:43:03.000Z,2021-04-25T23:59:59.999Z
24-04-2021,51143.22627463,51167.56335742,48805.2846976,50050.86821565,49014494780.62,935471648213.36,2021-04-24T00:00:00.000Z,2021-04-24T00:01:03.000Z,2021-04-24T11:56:03.000Z,2021-04-24T23:59:59.999Z
23-04-2021,51739.80692966,52120.79164545,47714.66215249,51093.65070999,86668667320.38,954919230091.93,2021-04-23T00:00:00.000Z,2021-04-23T00:19:03.000Z,2021-04-23T08:10:03.000Z,2021-04-23T23:59:59.999Z
22-04-2021,53857.10689483,55410.22866494,50583.81405608,51762.27205146,74798630777.5,967372472375.28,2021-04-22T00:00:00.000Z,2021-04-22T12:37:03.000Z,2021-04-22T21:12:03.000Z,2021-04-22T23:59:59.999Z
21-04-2021,56471.12771923,56757.97158884,53695.4703347,53906.08804584,54926612465.71,1007389534360.43,2021-04-21T00:00:00.000Z,2021-04-21T00:24:03.000Z,2021-04-21T23:12:03.000Z,2021-04-21T23:59:59.999Z
20-04-2021,55681.79251074,57062.1502465,53448.04838457,56473.0322808,67849323955.2,1055323526514.09,2021-04-20T00:00:00.000Z,2021-04-20T22:02:03.000Z,2021-04-20T07:38:03.000Z,2021-04-20T23:59:59.999Z
19-04-2021,56191.5841095,57520.05477733,54368.59365509,55724.26709807,65344865158.77,1041287672153.73,2021-04-19T00:00:00.000Z,2021-04-19T08:04:03.000Z,2021-04-19T15:48:03.000Z,2021-04-19T23:59:59.999Z
18-04-2021,60701.88609331,61057.45650886,52829.53592647,56216.18500243,97468872758.37,1050445401609.72,2021-04-18T00:00:00.000Z,2021-04-18T00:17:03.000Z,2021-04-18T03:36:03.000Z,2021-04-18T23:59:59.999Z
17-04-2021,61529.92099734,62572.17605057,60361.35217909,60683.82123331,66138759198.01,1133882479236.77,2021-04-17T00:00:00.000Z,2021-04-17T03:45:03.000Z,2021-04-17T18:02:03.000Z,2021-04-17T23:59:59.999Z
